ip,count
185.163.55.29,1
184.48.207.16,1
17.148.53.174,1
69.130.228.224,1
161.143.78.121,1
25.8.92.134,1
108.62.79.16,1
20.111.29.212,1
43.81.158.229,1
129.204.195.22,1
116.23.123.144,1
57.119.146.17,1
34.137.179.244,1
67.255.168.233,1
77.106.223.29,1
210.198.72.39,1
183.235.162.219,1
133.201.19.132,1
194.65.228.13,1
21.91.153.38,1
1.26.117.246,1
82.56.143.56,1
56.203.205.132,1
113.224.222.125,1
71.232.99.29,1
66.239.17.231,1
49.242.24.126,1
157.112.56.68,1
25.61.48.170,1
111.78.230.82,1
35.229.81.205,1
205.63.126.209,1
22.162.253.195,1
125.132.241.69,1
4.125.214.100,1
54.26.235.198,1
113.203.157.49,1
50.27.137.249,1
67.11.253.238,1
222.230.182.203,1
1.248.204.238,1
175.218.56.130,1
148.120.237.249,1
197.118.0.147,1
93.142.241.51,1
123.139.57.158,1
39.48.46.14,1
56.190.244.172,1
207.56.62.123,1
53.233.95.67,1
59.188.168.131,1
96.228.224.110,1
104.139.253.245,1
143.157.234.253,1
221.92.147.2,1
172.172.245.255,1
25.124.249.186,1
148.106.82.156,1
139.98.11.53,1
141.205.50.8,1
167.86.170.2,1
220.195.148.52,1
87.76.168.129,1
78.116.148.180,1
50.148.68.5,1
33.5.34.77,1
161.154.2.94,1
135.97.10.158,1
24.73.161.140,1
153.89.151.221,1
88.19.39.62,1
19.38.201.206,1
72.216.57.195,1
42.140.148.246,1
17.162.236.33,1
221.129.85.90,1
34.233.122.3,1
5.193.188.142,1
48.225.161.40,1
152.134.223.52,1
221.242.94.243,1
171.6.66.7,1
25.66.121.6,1
55.231.236.222,1
7.173.246.129,1
93.186.127.34,1
193.199.99.157,1
31.129.145.157,1
124.123.70.166,1
140.203.171.134,1
38.232.84.8,1
209.17.11.41,1
208.52.60.109,1
4.13.133.55,1
129.241.153.127,1
46.151.226.125,1
60.125.135.228,1
54.184.47.195,1
177.8.229.60,1
5.44.136.195,1
160.197.56.248,1
131.195.127.29,1
216.192.153.151,1
59.15.17.76,1
35.112.148.107,1
160.14.93.5,1
190.238.170.123,1
139.178.177.214,1
49.204.118.86,1
118.162.30.147,1
118.60.83.251,1
214.17.36.175,1
160.66.162.44,1
74.229.116.24,1
41.93.142.102,1
70.185.211.18,1
148.229.176.147,1
142.78.125.168,1
41.243.56.13,1
179.230.56.170,1
134.4.113.45,1
201.39.6.111,1
192.88.137.43,1
186.127.160.38,1
210.137.208.54,1
183.218.176.7,1
31.60.178.41,1
191.99.253.29,1
79.7.221.187,1
84.112.225.54,1
2.34.100.162,1
61.130.66.86,1
41.139.27.98,1
133.189.108.36,1
71.0.195.213,1
183.239.76.73,1
103.3.125.161,1
94.150.133.220,1
162.130.60.176,1
29.186.73.86,1
9.69.91.237,1
204.198.68.48,1
176.9.115.39,1
159.114.8.47,1
43.135.20.114,1
126.79.93.241,1
33.145.136.77,1
220.177.191.170,1
15.201.140.29,1
125.173.156.27,1
185.214.63.37,1
133.82.18.115,1
142.157.182.149,1
205.99.125.102,1
220.158.54.132,1
222.86.126.214,1
54.121.231.87,1
153.244.202.243,1
139.64.72.57,1
104.175.174.51,1
152.79.203.216,1
131.166.126.193,1
1.235.149.67,1
102.99.76.107,1
138.250.151.65,1
22.86.18.221,1
139.12.210.170,1
144.71.227.48,1
72.255.169.72,1
208.75.178.143,1
133.210.74.4,1
18.239.21.185,1
218.139.233.47,1
171.37.189.157,1
18.212.162.88,1
159.161.16.248,1
186.166.83.54,1
181.222.151.24,1
158.87.26.204,1
215.130.139.163,1
26.77.28.92,1
152.225.244.242,1
178.109.141.76,1
51.155.108.204,1
151.216.130.195,1
34.57.175.193,1
35.99.18.61,1
145.80.99.28,1
68.217.51.240,1
69.38.160.160,1
50.69.170.156,1
68.246.148.148,1
40.46.26.172,1
95.217.243.247,1
55.161.92.55,1
72.205.92.110,1
149.13.114.254,1
178.13.177.70,1
43.186.23.235,1
114.194.211.42,1
62.81.47.202,1
80.63.139.176,1
181.62.58.140,1
176.159.193.170,1
222.87.146.27,1
204.64.169.199,1
128.216.180.227,1
36.219.110.62,1
104.116.165.96,1
107.12.218.51,1
5.164.67.173,1
36.227.145.147,1
177.113.53.209,1
205.23.170.74,1
111.96.109.193,1
140.182.242.25,1
103.10.69.127,1
207.76.0.163,1
79.201.5.171,1
14.105.85.188,1
137.23.248.164,1
25.64.217.181,1
114.115.219.39,1
30.17.149.212,1
63.239.171.51,1
17.193.91.114,1
133.152.211.35,1
220.84.184.247,1
150.81.82.137,1
181.96.212.130,1
36.120.180.175,1
69.124.65.10,1
77.83.191.87,1
45.145.15.78,1
82.210.95.35,1
93.207.163.186,1
46.219.104.177,1
184.241.19.168,1
59.73.39.230,1
52.204.24.43,1
175.15.132.62,1
134.218.41.10,1
186.54.17.3,1
67.2.151.133,1
166.199.238.163,1
98.247.44.4,1
141.224.148.166,1
64.38.132.53,1
152.2.181.60,1
13.239.45.75,1
61.40.110.194,1
84.161.223.94,1
17.16.177.116,1
111.93.230.64,1
193.3.40.1,1
167.49.4.150,1
113.238.146.190,1
18.222.97.148,1
191.207.178.137,1
164.108.95.252,1
172.168.253.170,1
16.121.168.123,1
5.186.227.242,1
219.140.200.173,1
81.241.155.173,1
189.50.168.98,1
164.128.182.40,1
160.219.109.22,1
194.87.230.13,1
129.244.96.60,1
32.163.249.245,1
14.56.141.235,1
35.64.83.88,1
175.16.33.132,1
83.118.232.188,1
81.184.52.112,1
29.253.107.102,1
40.94.218.156,1
217.244.85.35,1
66.146.123.207,1
182.184.214.92,1
115.129.122.32,1
208.53.53.167,1
198.250.228.236,1
176.176.152.249,1
56.55.41.95,1
185.3.214.167,1
57.207.89.68,1
75.203.248.247,1
76.55.84.37,1
66.81.225.200,1
4.35.143.196,1
59.137.88.40,1
151.15.190.140,1
21.120.53.118,1
27.228.33.161,1
186.59.116.165,1
28.231.29.142,1
200.27.66.67,1
67.17.242.20,1
153.180.108.43,1
4.52.24.206,1
152.176.58.96,1
222.74.81.111,1
94.8.220.129,1
104.207.114.11,1
168.102.52.143,1
106.184.40.79,1
12.148.125.88,1
215.84.66.87,1
200.49.185.150,1
159.192.93.12,1
92.40.97.57,1
121.241.71.61,1
173.149.20.144,1
166.210.110.101,1
16.119.120.239,1
12.168.211.246,1
24.231.5.52,1
17.218.212.209,1
173.60.88.119,1
6.75.218.138,1
88.36.84.127,1
17.15.93.253,1
85.236.242.129,1
144.136.211.34,1
30.62.177.105,1
7.60.139.82,1
180.11.210.177,1
190.239.51.169,1
8.125.188.99,1
111.46.95.191,1
149.20.224.135,1
202.35.24.107,1
56.174.97.49,1
188.234.68.132,1
62.137.95.148,1
23.8.123.232,1
179.127.45.243,1
112.102.114.178,1
20.134.28.195,1
128.178.64.78,1
125.181.138.178,1
211.243.53.241,1
111.100.200.81,1
141.97.10.52,1
178.89.112.220,1
197.186.32.233,1
157.165.252.59,1
59.74.142.209,1
89.212.239.82,1
36.192.28.75,1
81.241.16.194,1
98.57.214.108,1
214.69.143.253,1
41.217.22.103,1
183.220.18.33,1
161.240.79.172,1
169.216.135.220,1
44.140.231.154,1
71.239.23.21,1
169.134.183.242,1
24.206.49.173,1
140.184.67.21,1
93.198.223.122,1
121.112.148.223,1
175.145.244.156,1
117.4.149.131,1
111.244.226.96,1
223.237.183.220,1
141.26.134.83,1
186.66.71.196,1
66.215.38.253,1
10.145.93.229,1
39.213.241.119,1
37.45.210.199,1
110.233.13.106,1
186.250.249.89,1
188.197.255.102,1
129.110.71.67,1
84.216.123.145,1
154.237.218.205,1
196.94.178.128,1
194.194.70.128,1
218.148.231.227,1
53.243.3.226,1
26.233.94.215,1
217.81.116.144,1
193.109.158.210,1
60.140.50.79,1
91.178.173.194,1
217.56.218.54,1
199.11.14.208,1
75.70.201.31,1
37.123.111.132,1
92.186.111.54,1
84.159.189.128,1
135.101.70.177,1
12.75.160.34,1
81.160.14.6,1
194.216.186.107,1
197.148.216.91,1
48.25.186.54,1
187.109.18.36,1
70.52.182.25,1
157.232.18.92,1
190.231.111.100,1
116.106.217.171,1
33.129.33.212,1
104.58.52.203,1
158.210.100.57,1
9.189.210.146,1
83.252.204.172,1
41.148.84.84,1
169.39.104.44,1
63.67.54.226,1
23.205.66.194,1
60.93.233.205,1
201.29.124.92,1
4.65.145.159,1
207.215.21.22,1
53.222.30.181,1
77.209.7.58,1
77.103.221.82,1
40.137.239.5,1
2.23.150.83,1
176.237.234.126,1
209.158.139.177,1
60.39.21.119,1
209.60.38.125,1
94.182.2.209,1
117.178.1.124,1
44.227.238.158,1
1.198.163.192,1
168.28.197.23,1
56.153.157.83,1
186.202.11.193,1
21.228.14.126,1
115.232.18.7,1
171.173.110.34,1
24.222.179.246,1
64.32.98.29,1
200.197.12.99,1
111.215.129.20,1
161.186.114.218,1
209.10.138.114,1
196.35.135.150,1
104.36.105.39,1
114.160.185.123,1
54.159.214.159,1
56.128.132.125,1
141.240.86.21,1
213.67.0.142,1
82.88.219.191,1
158.206.139.144,1
130.34.119.142,1
115.24.19.99,1
103.246.176.27,1
122.174.177.143,1
63.214.89.85,1
39.120.98.242,1
84.230.183.104,1
14.109.228.184,1
70.72.60.86,1
101.253.3.189,1
121.200.145.119,1
101.141.76.65,1
19.157.26.52,1
191.120.220.155,1
223.107.145.157,1
188.59.127.122,1
78.63.200.140,1
177.55.152.116,1
65.137.118.214,1
128.93.17.53,1
210.174.0.93,1
191.249.143.188,1
117.41.130.108,1
13.220.14.56,1
148.125.181.71,1
51.129.19.63,1
93.22.18.127,1
108.3.17.201,1
139.198.208.172,1
204.230.178.199,1
95.150.191.75,1
82.29.4.177,1
70.189.2.13,1
163.134.149.182,1
87.195.20.246,1
4.180.174.85,1
68.238.235.234,1
141.79.12.222,1
53.139.206.43,1
200.172.147.50,1
214.55.46.112,1
102.192.192.6,1
185.200.213.65,1
89.85.51.163,1
191.25.95.31,1
123.214.169.149,1
149.163.59.230,1
199.246.91.111,1
165.223.45.176,1
213.46.137.48,1
16.89.101.80,1
128.151.137.100,1
220.94.101.58,1
92.165.103.0,1
198.158.15.114,1
110.81.182.225,1
185.180.64.68,1
128.173.100.167,1
53.25.23.139,1
178.32.112.8,1
156.166.4.41,1
1.175.224.235,1
55.160.225.99,1
131.29.92.75,1
156.255.223.64,1
125.222.251.23,1
108.146.201.86,1
184.189.168.115,1
116.7.72.194,1
68.168.22.32,1
201.243.95.62,1
120.140.87.220,1
50.245.115.248,1
71.100.128.6,1
107.44.33.199,1
52.124.10.249,1
139.184.232.176,1
180.160.74.161,1
173.27.205.135,1
213.105.178.101,1
67.107.240.10,1
38.51.25.145,1
217.14.165.48,1
79.218.171.236,1
71.231.15.0,1
64.178.69.198,1
34.135.59.112,1
117.74.63.2,1
200.72.127.116,1
29.173.159.130,1
180.34.202.252,1
157.182.227.39,1
215.132.102.10,1
53.90.10.49,1
179.12.7.102,1
9.176.70.5,1
216.152.87.206,1
223.25.131.78,1
101.11.75.45,1
85.157.157.94,1
54.216.136.68,1
175.50.192.246,1
8.41.56.133,1
14.143.117.204,1
33.187.55.200,1
172.85.58.177,1
150.179.42.112,1
13.104.251.103,1
97.11.0.87,1
171.234.22.236,1
166.186.121.46,1
27.50.163.9,1
62.219.212.117,1
106.102.177.178,1
41.175.34.34,1
111.12.146.197,1
121.238.241.58,1
132.154.52.192,1
26.126.135.117,1
186.131.112.73,1
116.202.241.186,1
65.143.229.63,1
200.5.175.57,1
135.220.152.250,1
213.132.8.132,1
72.55.76.6,1
46.177.22.248,1
77.56.148.198,1
204.211.107.63,1
166.137.55.122,1
68.156.255.142,1
206.113.226.0,1
222.92.31.21,1
56.37.71.195,1
40.56.234.162,1
76.27.200.187,1
88.151.240.152,1
26.77.100.233,1
196.70.159.144,1
136.255.213.98,1
62.71.39.26,1
64.19.24.156,1
38.239.206.148,1
153.121.22.134,1
177.119.151.26,1
184.182.21.124,1
126.16.106.85,1
193.26.170.131,1
104.127.76.87,1
146.65.126.128,1
43.21.8.71,1
33.42.33.167,1
40.26.207.57,1
4.37.100.27,1
75.95.113.106,1
132.176.219.197,1
126.187.2.198,1
199.177.16.201,1
117.110.52.241,1
170.248.129.200,1
192.53.42.185,1
1.92.161.183,1
221.2.189.166,1
89.49.235.49,1
126.142.2.21,1
191.221.135.232,1
66.200.78.133,1
58.122.153.223,1
3.125.200.66,1
36.172.162.250,1
5.15.247.194,1
119.248.139.225,1
203.178.163.157,1
145.22.6.151,1
219.184.30.93,1
2.227.229.248,1
121.140.153.235,1
107.201.251.231,1
98.25.67.137,1
84.244.156.72,1
82.78.111.120,1
144.178.93.128,1
97.88.175.183,1
118.69.164.158,1
7.48.211.203,1
11.53.166.83,1
60.6.27.236,1
194.200.160.202,1
213.36.28.13,1
2.52.220.128,1
52.210.229.35,1
13.111.52.6,1
133.219.237.163,1
168.214.29.202,1
116.143.219.136,1
29.184.121.16,1
56.16.99.7,1
149.240.87.140,1
215.59.66.218,1
12.12.230.95,1
8.172.183.226,1
203.140.25.36,1
76.110.177.62,1
214.149.55.213,1
193.127.205.58,1
214.164.67.219,1
194.177.22.74,1
145.249.245.222,1
158.122.241.136,1
73.198.74.174,1
191.45.233.187,1
199.232.60.77,1
42.246.192.147,1
111.18.25.28,1
37.62.233.52,1
209.137.241.16,1
14.181.129.159,1
76.207.207.114,1
66.42.25.217,1
181.40.55.107,1
157.177.97.153,1
69.187.161.63,1
69.118.41.40,1
4.60.120.30,1
201.189.91.98,1
47.113.102.171,1
2.147.113.83,1
196.24.253.6,1
33.110.173.70,1
107.86.13.250,1
4.186.78.137,1
11.80.194.123,1
59.28.136.254,1
75.39.95.32,1
73.243.31.99,1
105.114.160.186,1
212.64.65.254,1
9.213.185.152,1
93.88.233.27,1
92.155.161.59,1
77.136.191.231,1
67.131.5.177,1
146.119.132.108,1
109.114.75.44,1
104.73.156.25,1
33.219.104.127,1
163.37.217.74,1
177.248.197.242,1
68.203.180.154,1
36.55.247.194,1
13.229.161.65,1
217.44.194.220,1
102.229.246.178,1
135.159.99.217,1
196.236.114.198,1
179.11.9.179,1
214.239.13.194,1
145.212.92.154,1
25.16.112.120,1
43.243.4.120,1
183.84.7.200,1
212.221.193.119,1
108.192.239.128,1
156.121.102.15,1
63.173.163.62,1
163.87.11.148,1
109.148.72.70,1
215.53.33.173,1
167.143.98.61,1
180.170.233.233,1
2.140.114.221,1
196.90.143.129,1
108.230.9.20,1
177.70.243.53,1
105.193.152.202,1
77.215.33.154,1
204.223.244.77,1
114.155.153.135,1
6.167.174.70,1
44.83.186.165,1
135.169.80.177,1
90.30.0.85,1
146.214.75.32,1
130.188.84.122,1
205.156.236.63,1
29.221.202.166,1
206.233.235.16,1
104.130.189.177,1
78.230.80.73,1
149.88.0.30,1
148.249.232.5,1
136.202.191.30,1
190.213.120.184,1
223.104.124.58,1
153.137.217.250,1
107.110.28.190,1
99.144.151.133,1
206.141.204.87,1
143.163.119.190,1
110.160.126.176,1
83.248.138.54,1
115.244.126.88,1
72.183.159.203,1
112.208.162.10,1
63.82.100.218,1
41.251.114.55,1
44.96.227.158,1
38.208.26.199,1
147.115.22.194,1
151.142.15.154,1
114.95.99.13,1
218.247.160.94,1
135.167.86.225,1
119.86.80.80,1
79.45.91.233,1
63.207.111.196,1
203.59.130.66,1
98.248.68.237,1
111.20.41.156,1
126.228.230.221,1
108.59.124.202,1
218.139.189.5,1
82.54.117.214,1
204.225.0.45,1
83.58.16.37,1
188.224.238.162,1
201.70.134.144,1
111.66.53.241,1
57.86.51.80,1
123.130.10.44,1
2.149.244.24,1
208.230.87.140,1
73.63.120.85,1
140.204.162.114,1
206.38.16.7,1
25.80.218.163,1
124.57.223.44,1
11.75.124.203,1
156.40.64.154,1
72.6.229.169,1
126.224.162.30,1
84.201.202.38,1
202.76.71.36,1
55.171.237.175,1
85.40.63.98,1
141.19.230.152,1
92.173.181.13,1
16.12.214.29,1
149.32.160.197,1
86.114.209.151,1
154.223.58.225,1
76.153.76.45,1
154.193.21.228,1
125.106.12.109,1
59.70.223.203,1
193.9.242.131,1
89.255.114.152,1
96.131.101.102,1
45.84.37.248,1
61.244.60.124,1
123.60.192.48,1
36.227.160.102,1
143.169.192.43,1
150.104.19.46,1
198.168.46.200,1
78.92.19.243,1
167.80.44.232,1
1.87.204.234,1
67.70.126.226,1
83.180.197.237,1
11.169.9.40,1
111.219.150.172,1
221.15.105.95,1
89.69.219.34,1
23.92.123.161,1
195.11.176.57,1
131.181.25.198,1
101.217.196.250,1
191.240.253.29,1
124.216.218.9,1
122.51.135.160,1
6.210.174.32,1
163.72.22.48,1
200.171.138.201,1
74.97.6.34,1
185.217.227.165,1
172.239.15.145,1
12.177.87.205,1
2.3.1.67,1
191.231.213.202,1
218.36.25.203,1
83.56.246.97,1
215.11.152.54,1
44.78.87.34,1
192.82.27.215,1
94.109.153.19,1
182.204.111.8,1
62.205.93.15,1
104.234.16.108,1
123.110.102.21,1
36.172.38.34,1
117.140.116.87,1
40.70.179.159,1
95.190.211.160,1
155.142.167.124,1
195.23.55.220,1
65.191.231.125,1
216.66.116.16,1
73.68.129.125,1
129.128.223.40,1
112.34.76.6,1
45.133.175.64,1
1.85.246.239,1
17.255.15.158,1
172.190.120.102,1
9.230.14.88,1
158.43.19.243,1
90.205.115.229,1
31.208.218.99,1
11.250.83.102,1
79.98.167.56,1
181.27.49.231,1
56.24.219.91,1
107.188.48.139,1
109.144.32.151,1
113.214.84.156,1
47.165.64.103,1
187.134.130.241,1
90.184.226.211,1
174.101.135.65,1
175.233.4.176,1
104.168.217.49,1
200.166.18.247,1
77.173.212.207,1
20.6.70.34,1
120.27.160.223,1
92.249.93.168,1
160.60.28.20,1
29.95.82.61,1
45.244.169.66,1
177.223.149.197,1
42.204.171.132,1
32.189.224.199,1
106.121.76.230,1
83.232.170.253,1
24.155.65.17,1
33.1.132.136,1
217.195.194.79,1
60.147.87.23,1
108.179.74.168,1
120.90.118.62,1
8.239.180.192,1
67.255.31.77,1
61.232.237.242,1
31.74.176.188,1
7.157.208.148,1
97.234.87.138,1
48.136.155.133,1
51.105.29.34,1
12.17.133.241,1
163.236.245.9,1
174.51.104.162,1
174.82.30.92,1
60.8.27.168,1
162.104.180.65,1
168.21.34.28,1
148.147.183.42,1
166.12.218.79,1
173.82.70.222,1
40.234.161.92,1
181.100.71.110,1
151.77.43.47,1
99.108.27.44,1
78.219.149.211,1
218.68.67.247,1
110.82.94.25,1
5.52.113.197,1
178.122.29.20,1
1.53.32.139,1
101.47.196.200,1
176.233.145.247,1
22.146.170.221,1
103.9.76.237,1
112.251.239.198,1
29.241.199.98,1
15.203.42.119,1
115.13.169.1,1
90.5.184.238,1
196.118.171.96,1
168.154.231.47,1
213.214.102.128,1
113.207.102.118,1
167.88.236.220,1
33.32.118.18,1
150.1.213.170,1
140.43.52.16,1
130.31.51.14,1
32.88.225.101,1
117.36.217.150,1
84.141.162.56,1
52.239.1.195,1
63.159.61.93,1
135.255.128.244,1
149.172.108.230,1
23.127.212.148,1
20.170.107.225,1
119.152.177.117,1
86.136.70.91,1
169.136.199.235,1
213.135.140.170,1
50.224.130.197,1
78.65.49.46,1
50.85.95.121,1
186.252.89.252,1
79.129.37.36,1
52.243.66.163,1
66.67.244.238,1
110.5.16.185,1
193.167.191.43,1
146.47.40.239,1
157.14.231.76,1
99.2.226.153,1
79.92.145.137,1
39.96.166.134,1
94.228.207.3,1
94.234.151.57,1
168.16.146.28,1
26.242.221.166,1
98.135.215.82,1
136.143.195.26,1
21.156.111.106,1
142.147.50.13,1
67.20.130.114,1
69.6.214.113,1
188.177.110.149,1
89.231.182.169,1
17.193.216.78,1
62.174.235.151,1
71.11.50.190,1
128.10.37.23,1
193.11.61.0,1
148.236.80.45,1
37.16.173.11,1
57.22.199.211,1
52.229.207.4,1
205.14.213.168,1
21.216.244.197,1
87.207.10.72,1
87.210.254.187,1
71.201.217.144,1
204.12.141.10,1
38.60.228.186,1
39.144.39.219,1
209.210.166.157,1
77.228.150.16,1
178.64.46.5,1
46.241.252.112,1
200.157.140.33,1
19.42.5.92,1
157.164.50.81,1
158.228.193.40,1
77.177.15.115,1
194.143.42.78,1
126.183.137.188,1
102.31.246.108,1
17.164.176.247,1
161.184.224.67,1
94.48.76.145,1
53.115.222.67,1
63.170.254.5,1
83.198.164.29,1
171.28.93.70,1
84.19.99.39,1
135.194.78.74,1
104.157.123.0,1
95.39.138.29,1
156.190.10.71,1
174.36.238.32,1
217.88.4.7,1
114.209.73.245,1
106.124.149.160,1
200.98.195.200,1
210.39.104.20,1
124.38.157.167,1
180.32.184.180,1
8.131.105.183,1
6.118.16.1,1
65.170.47.157,1
193.131.189.149,1
91.90.22.121,1
89.44.217.120,1
131.65.32.207,1
119.179.96.9,1
85.156.64.227,1
50.173.194.65,1
164.94.218.184,1
110.210.241.1,1
29.86.235.54,1
67.255.23.39,1
27.21.196.47,1
147.124.182.117,1
188.197.231.154,1
41.118.241.177,1
104.98.26.226,1
211.132.30.20,1
211.175.224.246,1
4.39.11.215,1
6.89.246.140,1
91.146.67.154,1
196.91.197.56,1
97.200.48.212,1
69.26.244.162,1
5.184.37.84,1
56.9.224.250,1
132.210.95.185,1
40.189.109.207,1
180.203.204.162,1
200.156.0.193,1
33.58.6.238,1
5.255.219.39,1
212.98.155.134,1
3.163.211.234,1
198.170.111.167,1
65.136.243.220,1
58.5.80.207,1
99.245.143.102,1
89.62.104.207,1
209.129.95.87,1
122.34.157.240,1
66.214.182.191,1
5.77.230.162,1
70.215.32.252,1
217.31.174.56,1
86.24.202.27,1
143.135.229.117,1
198.99.40.13,1
115.13.7.96,1
208.194.195.245,1
89.134.245.54,1
144.252.191.75,1
66.171.37.50,1
118.82.134.92,1
16.117.72.238,1
46.187.27.30,1
187.185.217.42,1
19.209.233.84,1
210.125.255.232,1
192.110.16.113,1
151.129.0.4,1
139.100.119.35,1
23.94.170.162,1
8.1.12.108,1
152.246.118.88,1
207.240.249.223,1
116.220.143.242,1
167.156.49.70,1
99.197.104.217,1
34.17.96.131,1
8.61.186.102,1
171.247.2.36,1
211.169.198.30,1
62.220.230.138,1
177.1.201.155,1
142.205.97.195,1
217.0.161.226,1
176.158.178.113,1
54.50.66.201,1
35.1.157.52,1
134.205.84.92,1
60.172.148.211,1
162.123.214.46,1
178.118.11.5,1
221.174.142.250,1
139.103.198.72,1
52.204.120.163,1
68.167.1.119,1
204.124.112.152,1
12.13.51.75,1
52.176.62.98,1
49.0.52.115,1
191.122.44.191,1
183.214.73.254,1
126.115.186.98,1
60.101.57.55,1
215.42.115.19,1
66.74.125.10,1
8.172.201.136,1
206.187.23.25,1
142.26.222.76,1
52.36.18.83,1
28.44.184.136,1
130.63.10.45,1
63.147.52.12,1
65.49.73.63,1
133.223.159.11,1
69.129.33.89,1
212.253.16.27,1
153.42.182.101,1
104.32.14.64,1
161.131.0.245,1
176.122.40.112,1
147.46.146.232,1
195.232.175.95,1
94.42.32.215,1
186.222.229.35,1
220.72.13.77,1
21.208.80.102,1
216.53.249.121,1
80.246.4.212,1
126.163.254.59,1
164.152.251.59,1
10.128.220.233,1
63.111.102.9,1
60.82.64.205,1
20.17.78.97,1
121.11.141.249,1
70.6.204.155,1
81.237.156.78,1
197.59.100.53,1
124.29.116.132,1
49.159.55.71,1
30.181.231.112,1
170.104.90.84,1
18.144.247.233,1
42.250.15.242,1
170.255.14.214,1
223.134.163.33,1
17.110.176.150,1
90.127.72.222,1
123.187.96.62,1
46.174.224.228,1
33.180.252.162,1
159.236.85.184,1
2.252.164.63,1
74.35.58.132,1
131.64.185.245,1
130.178.182.243,1
7.141.216.121,1
209.178.89.192,1
80.146.112.19,1
118.104.203.94,1
35.107.253.182,1
86.109.102.61,1
22.178.127.133,1
18.120.229.162,1
214.82.126.177,1
156.204.255.40,1
136.52.41.227,1
182.174.213.250,1
116.90.1.188,1
141.58.221.140,1
142.54.5.142,1
108.7.119.131,1
105.42.118.24,1
4.253.180.173,1
113.223.186.206,1
122.213.98.121,1
181.115.60.224,1
204.221.37.8,1
205.78.98.12,1
51.208.107.238,1
132.193.149.118,1
34.244.66.64,1
150.118.47.237,1
31.69.220.160,1
132.29.183.50,1
124.179.60.26,1
114.237.214.57,1
95.73.73.245,1
7.188.166.43,1
57.157.22.151,1
212.1.26.205,1
132.14.190.25,1
211.59.118.6,1
174.59.167.232,1
20.64.225.18,1
121.94.218.183,1
60.200.97.75,1
33.214.5.52,1
90.27.243.30,1
61.236.89.222,1
142.58.25.235,1
10.158.1.65,1
28.58.81.193,1
112.7.52.35,1
169.146.81.24,1
105.148.172.87,1
39.141.155.154,1
215.207.55.190,1
102.91.174.16,1
121.208.39.121,1
123.249.163.208,1
51.90.170.197,1
43.229.205.107,1
151.205.108.48,1
178.12.18.160,1
85.182.120.206,1
197.136.214.8,1
53.241.84.58,1
203.99.167.191,1
188.124.111.20,1
187.141.124.111,1
14.93.2.73,1
143.125.118.195,1
166.187.55.153,1
98.34.169.70,1
150.120.243.218,1
211.173.134.245,1
189.30.224.248,1
175.144.173.179,1
187.139.46.190,1
122.92.46.253,1
6.143.98.129,1
36.172.250.76,1
119.59.158.207,1
76.37.167.236,1
37.90.157.32,1
154.60.18.177,1
70.112.75.243,1
151.75.205.8,1
153.94.97.57,1
42.123.97.6,1
45.152.40.87,1
69.223.122.163,1
106.108.34.4,1
88.164.58.123,1
150.160.223.86,1
34.79.81.245,1
202.245.132.137,1
166.57.2.170,1
171.25.193.119,1
220.213.111.18,1
168.75.159.10,1
152.208.104.125,1
75.118.187.167,1
194.116.130.97,1
45.22.103.156,1
194.34.62.22,1
120.138.63.62,1
92.237.175.157,1
67.106.172.96,1
140.40.50.22,1
6.200.3.162,1
193.32.57.13,1
222.107.156.218,1
69.43.73.221,1
189.250.95.103,1
165.165.230.38,1
173.22.190.110,1
114.88.228.196,1
59.131.255.183,1
129.6.14.197,1
70.213.94.95,1
220.221.6.172,1
68.138.54.165,1
186.94.202.6,1
107.210.125.46,1
39.215.73.193,1
195.210.93.245,1
197.142.120.191,1
201.41.3.65,1
214.79.220.114,1
10.226.185.124,1
47.151.37.239,1
137.75.29.194,1
151.148.3.28,1
162.130.5.178,1
136.253.207.0,1
136.145.89.92,1
101.248.18.149,1
137.17.190.216,1
152.188.97.42,1
184.143.107.190,1
24.74.136.58,1
85.7.34.180,1
6.7.28.82,1
65.183.127.205,1
96.230.110.125,1
184.54.42.38,1
37.187.167.35,1
19.161.255.85,1
87.158.73.113,1
50.73.237.188,1
97.235.219.150,1
19.170.118.225,1
140.22.65.79,1
217.66.250.5,1
122.122.137.168,1
173.15.193.197,1
53.24.127.241,1
197.232.62.189,1
70.245.15.205,1
36.2.63.137,1
100.148.83.224,1
104.130.166.135,1
71.150.71.197,1
154.187.110.25,1
153.54.139.108,1
152.23.157.34,1
128.159.196.200,1
109.110.164.70,1
67.147.23.60,1
35.12.99.15,1
43.62.252.6,1
181.45.95.1,1
202.79.45.215,1
94.252.163.243,1
121.90.232.181,1
179.19.251.75,1
184.72.6.104,1
20.84.161.207,1
68.241.90.231,1
115.65.113.178,1
184.93.126.106,1
177.194.96.196,1
208.126.193.175,1
139.252.118.46,1
16.67.175.179,1
9.76.10.142,1
102.19.253.235,1
222.134.9.3,1
30.124.21.70,1
38.57.50.191,1
145.218.0.158,1
135.214.227.175,1
42.176.144.210,1
50.9.234.181,1
48.206.40.200,1
189.147.119.37,1
62.182.253.199,1
154.184.237.23,1
72.92.138.134,1
100.50.170.112,1
70.173.101.145,1
40.122.223.22,1
148.228.129.216,1
53.230.37.104,1
23.57.11.103,1
219.12.155.245,1
13.32.100.72,1
180.162.186.161,1
22.237.222.124,1
78.85.89.176,1
117.242.110.176,1
